player_id,match_id,minutes_played,goals,assists,shots,yellow_cards,red_cards
970,1122,76,1,0,4,1,0
971,1122,10,0,1,4,1,0
972,1122,75,0,0,5,1,0
973,1122,4,3,2,3,1,0
974,1122,56,2,0,2,0,0
975,1122,88,0,2,4,1,0
976,1122,46,2,2,2,0,0
977,1122,17,0,1,0,1,0
978,1122,7,2,0,2,1,0
979,1122,48,1,1,5,0,0
980,1122,85,3,2,4,1,0
181,1123,20,1,1,2,0,0
182,1123,43,3,1,3,0,0
183,1123,84,0,1,1,1,0
184,1123,25,1,1,5,1,0
185,1123,71,3,2,3,1,0
186,1123,31,1,0,3,0,0
187,1123,30,1,1,5,1,0
188,1123,85,1,2,5,1,0
189,1123,22,1,0,2,1,0
190,1123,51,2,2,0,1,0
191,1123,26,3,1,5,1,0
192,1123,24,3,0,3,0,0
193,1123,42,1,1,0,0,0
194,1123,90,0,2,1,0,0
195,1123,20,0,0,3,1,0
196,1123,48,1,2,0,1,0
197,1123,22,2,2,0,0,0
198,1123,21,2,2,3,1,0
199,1123,43,1,2,4,0,0
200,1123,15,1,0,1,0,0
1821,1123,11,3,1,4,1,0
1822,1123,25,3,2,2,1,0
1823,1123,3,0,2,4,0,0
1824,1123,59,1,2,1,0,0
1825,1123,13,0,0,0,1,0
1826,1123,47,3,0,3,1,0
1827,1123,30,2,0,1,1,0
1828,1123,3,3,0,2,0,0
1829,1123,31,3,0,3,0,0
1830,1123,71,0,0,0,1,0
1831,1123,54,0,1,1,0,0
1832,1123,73,0,0,3,0,0
1833,1123,27,3,0,5,1,0
1834,1123,88,0,0,3,1,0
1835,1123,28,2,2,2,1,0
1836,1123,45,1,1,4,0,0
1837,1123,83,1,0,5,0,0
1838,1123,29,3,0,0,1,0
1839,1123,4,2,0,4,1,0
1840,1123,78,2,2,4,0,0
241,1124,0,0,2,3,0,0
242,1124,60,0,1,1,0,0
243,1124,72,1,1,4,1,0
244,1124,27,2,0,4,0,0
245,1124,81,2,0,4,0,0
246,1124,8,2,2,0,0,0
247,1124,22,0,0,4,0,0
248,1124,54,2,1,0,1,0
249,1124,13,0,0,5,1,0
250,1124,23,1,1,4,1,0
251,1124,10,0,2,0,1,0
252,1124,11,1,0,4,0,0
253,1124,39,3,0,1,0,0
254,1124,7,0,0,4,1,0
255,1124,77,2,0,3,0,0
256,1124,54,1,0,5,1,0
257,1124,53,0,2,4,0,0
258,1124,24,1,2,1,0,0
259,1124,45,1,2,2,1,0
260,1124,18,2,1,5,0,0
1321,1124,50,0,1,4,0,0
1322,1124,9,1,2,3,1,0
1323,1124,4,0,2,1,1,0
1324,1124,39,2,1,3,0,0
1325,1124,56,3,1,0,1,0
1326,1124,37,0,1,5,1,0
1327,1124,4,3,0,3,0,0
1328,1124,55,0,0,1,0,0
1329,1124,56,2,2,4,0,0
1330,1124,12,1,0,5,1,0
1331,1124,37,0,1,3,0,0
1332,1124,11,1,0,2,0,0
1333,1124,27,2,0,4,1,0
1334,1124,29,1,2,2,0,0
1335,1124,17,2,1,1,0,0
1336,1124,47,2,0,2,0,0
1337,1124,62,0,2,1,0,0
1338,1124,49,1,0,3,0,0
1339,1124,29,0,1,5,1,0
1340,1124,66,1,2,2,0,0
581,1125,39,2,2,5,0,0
582,1125,49,1,1,5,0,0
583,1125,53,1,0,2,1,0
584,1125,2,2,2,0,0,0
585,1125,22,1,2,0,1,0
586,1125,23,3,2,1,0,0
587,1125,12,2,1,2,1,0
588,1125,83,3,0,0,1,0
589,1125,20,1,1,0,1,0
590,1125,85,2,1,5,1,0
591,1125,17,0,1,0,1,0
592,1125,9,2,0,3,1,0
593,1125,75,3,2,2,1,0
594,1125,75,2,1,3,0,0
595,1125,88,3,1,5,0,0
596,1125,28,3,1,2,1,0
597,1125,8,2,2,3,1,0
598,1125,83,2,1,0,0,0
599,1125,62,2,1,2,1,0
600,1125,28,2,2,3,0,0
1621,1125,1,0,0,0,0,0
1622,1125,32,0,2,5,0,0
1623,1125,46,0,1,0,1,0
1624,1125,86,2,0,1,1,0
1625,1125,22,0,0,0,0,0
1626,1125,56,3,1,3,1,0
1627,1125,33,0,2,1,1,0
1628,1125,78,0,0,5,0,0
1629,1125,22,2,2,2,0,0
1630,1125,33,0,0,5,1,0
1631,1125,56,0,0,2,1,0
1632,1125,50,1,2,1,0,0
1633,1125,61,2,2,1,1,0
1634,1125,60,1,2,1,0,0
1635,1125,17,2,2,4,1,0
1636,1125,4,1,1,2,1,0
1637,1125,56,1,0,5,1,0
1638,1125,87,1,1,5,1,0
1639,1125,21,0,1,5,0,0
1640,1125,23,0,2,2,1,0
821,1126,64,0,1,0,1,0
822,1126,6,3,0,4,1,0
823,1126,83,2,0,4,0,0
824,1126,40,0,0,1,1,0
825,1126,85,2,1,0,1,0
826,1126,74,1,2,2,0,0
827,1126,5,0,2,2,0,0
828,1126,26,1,1,0,1,0
829,1126,71,0,2,4,0,0
830,1126,47,1,2,2,1,0
831,1126,74,2,1,2,1,0
832,1126,74,0,0,2,1,0
833,1126,40,2,0,3,0,0
834,1126,22,1,0,5,0,0
835,1126,39,1,1,2,1,0
836,1126,25,1,2,2,1,0
837,1126,40,0,0,3,1,0
838,1126,90,2,1,5,0,0
839,1126,12,2,0,4,0,0
840,1126,71,1,2,2,0,0
921,1126,82,3,0,0,0,0
922,1126,61,0,0,1,1,0
923,1126,2,0,1,2,1,0
924,1126,87,0,1,0,1,0
925,1126,62,0,2,5,1,0
926,1126,65,3,0,1,0,0
927,1126,54,3,2,0,1,0
928,1126,37,0,0,0,0,0
929,1126,6,0,1,1,0,0
930,1126,89,3,0,2,1,0
931,1126,49,1,0,4,0,0
932,1126,30,0,2,0,0,0
933,1126,82,1,1,3,0,0
934,1126,13,0,0,1,1,0
935,1126,57,3,2,0,0,0
936,1126,6,3,1,5,0,0
937,1126,76,1,2,5,0,0
938,1126,16,2,2,3,0,0
939,1126,10,0,2,1,0,0
940,1126,75,0,0,5,0,0
201,1127,28,3,1,0,0,0
202,1127,22,1,0,5,0,0
203,1127,70,0,2,4,1,0
204,1127,62,2,0,0,1,0
205,1127,87,1,2,3,1,0
206,1127,52,1,2,5,0,0
207,1127,45,0,1,2,1,0
208,1127,88,3,1,4,1,0
209,1127,22,2,0,1,1,0
210,1127,41,0,2,2,1,0
211,1127,28,1,2,1,0,0
212,1127,50,3,2,4,1,0
213,1127,44,0,0,5,1,0
214,1127,69,0,0,5,0,0
215,1127,70,2,2,3,0,0
216,1127,10,0,0,0,0,0
217,1127,56,3,0,1,0,0
218,1127,7,1,0,3,0,0
219,1127,29,0,2,5,0,0
220,1127,38,1,0,2,0,0
1741,1127,55,1,2,0,1,0
1742,1127,40,2,2,4,0,0
1743,1127,17,0,0,3,1,0
1744,1127,41,0,1,2,0,0
1745,1127,65,0,2,2,1,0
1746,1127,66,2,2,4,0,0
1747,1127,25,3,2,3,0,0
1748,1127,74,3,1,1,0,0
1749,1127,85,1,0,5,1,0
1750,1127,8,3,1,3,1,0
1751,1127,12,2,1,3,1,0
1752,1127,75,0,0,4,0,0
1753,1127,6,0,0,1,0,0
1754,1127,49,0,0,2,0,0
1755,1127,84,2,0,1,0,0
1756,1127,50,1,1,2,1,0
1757,1127,50,1,0,4,0,0
1758,1127,72,0,2,2,0,0
1759,1127,88,3,2,5,0,0
1760,1127,34,3,1,5,0,0
1661,1128,21,2,2,1,1,0
1662,1128,84,0,0,2,0,0
1663,1128,20,3,2,0,0,0
1664,1128,16,2,1,4,0,0
1665,1128,57,2,0,3,1,0
1666,1128,11,0,2,1,0,0
1667,1128,54,1,1,0,0,0
1668,1128,59,1,0,0,1,0
1669,1128,15,3,1,2,1,0
1670,1128,88,2,0,4,0,0
1671,1128,76,0,0,0,0,0
1672,1128,75,3,1,3,0,0
1673,1128,84,0,1,4,0,0
1674,1128,20,3,2,5,1,0
1675,1128,88,2,2,3,0,0
1676,1128,87,3,2,0,1,0
1677,1128,71,2,2,1,0,0
1678,1128,22,0,0,4,0,0
1679,1128,12,1,1,5,1,0
1680,1128,45,3,2,3,0,0
1861,1128,54,1,1,3,0,0
1862,1128,28,0,2,1,0,0
1863,1128,50,1,0,3,1,0
1864,1128,56,2,0,1,1,0
1865,1128,59,0,0,1,0,0
1866,1128,68,1,0,5,1,0
1867,1128,18,2,2,2,0,0
1868,1128,39,3,2,4,0,0
1869,1128,86,2,0,3,0,0
1870,1128,5,2,2,1,1,0
1871,1128,2,1,0,5,0,0
1872,1128,66,0,0,2,0,0
1873,1128,31,3,1,1,0,0
1874,1128,24,3,2,3,1,0
1875,1128,86,3,1,2,0,0
1876,1128,86,2,2,3,1,0
1877,1128,82,0,2,4,1,0
1878,1128,31,3,1,5,1,0
1879,1128,20,1,0,2,0,0
1880,1128,4,2,0,2,0,0
421,1129,35,2,0,0,0,0
422,1129,20,2,0,0,1,0
423,1129,18,3,2,2,1,0
424,1129,68,3,0,1,1,0
425,1129,31,0,2,3,0,0
426,1129,65,1,0,5,0,0
427,1129,54,0,0,0,0,0
428,1129,4,1,0,3,0,0
429,1129,39,2,1,1,1,0
430,1129,61,1,1,3,0,0
431,1129,71,2,1,5,1,0
432,1129,78,2,2,2,1,0
433,1129,43,1,1,2,1,0
434,1129,85,0,2,5,0,0
435,1129,62,0,2,3,0,0
436,1129,75,2,0,4,1,0
437,1129,49,2,0,2,0,0
438,1129,23,2,1,5,0,0
439,1129,5,3,1,2,0,0
440,1129,12,0,2,1,1,0
741,1129,11,2,2,4,0,0
742,1129,66,3,2,0,0,0
743,1129,13,0,2,5,1,0
744,1129,66,1,0,1,0,0
745,1129,82,2,0,3,0,0
746,1129,38,1,2,5,0,0
747,1129,2,3,0,3,0,0
748,1129,2,2,0,3,0,0
749,1129,55,0,0,4,1,0
750,1129,12,2,1,2,0,0
751,1129,21,1,2,4,0,0
752,1129,86,2,2,3,0,0
753,1129,59,2,0,0,0,0
754,1129,42,2,0,3,1,0
755,1129,28,3,1,1,0,0
756,1129,77,0,1,1,0,0
757,1129,74,0,0,0,0,0
758,1129,37,3,0,0,0,0
759,1129,43,2,1,0,1,0
760,1129,38,2,1,2,0,0
1561,1130,56,0,1,5,0,0
1562,1130,65,2,2,2,1,0
1563,1130,18,2,2,4,1,0
1564,1130,69,3,2,3,0,0
1565,1130,56,3,2,5,0,0
1566,1130,63,3,2,3,1,0
1567,1130,5,1,1,3,0,0
1568,1130,80,2,2,2,1,0
1569,1130,54,0,0,3,0,0
1570,1130,6,2,2,1,0,0
1571,1130,54,2,2,1,1,0
1572,1130,63,0,0,4,0,0
1573,1130,37,2,0,0,1,0
1574,1130,57,2,2,5,0,0
1575,1130,54,2,1,5,1,0
1576,1130,78,3,2,1,1,0
1577,1130,17,0,1,0,1,0
1578,1130,27,1,1,5,1,0
1579,1130,80,3,1,0,1,0
1580,1130,41,0,2,4,1,0
1781,1130,66,0,2,0,0,0
1782,1130,24,3,1,2,0,0
1783,1130,15,1,1,3,0,0
1784,1130,21,0,1,0,1,0
1785,1130,86,1,1,4,1,0
1786,1130,81,3,1,3,1,0
1787,1130,70,0,1,2,0,0
1788,1130,60,0,0,1,1,0
1789,1130,78,1,2,4,0,0
1790,1130,23,2,1,5,1,0
1791,1130,5,0,2,5,1,0
1792,1130,77,0,0,0,0,0
1793,1130,0,2,2,0,1,0
1794,1130,9,3,2,5,0,0
1795,1130,75,1,1,0,1,0
1796,1130,44,2,2,3,0,0
1797,1130,84,0,2,5,0,0
1798,1130,90,2,1,3,0,0
1799,1130,43,2,1,2,0,0
1800,1130,63,1,2,0,0,0
741,1131,70,1,0,2,0,0
742,1131,46,3,1,2,0,0
743,1131,45,0,0,5,1,0
744,1131,15,3,0,2,0,0
745,1131,32,1,1,3,1,0
746,1131,65,3,1,4,1,0
747,1131,20,2,2,3,0,0
748,1131,80,0,2,5,1,0
749,1131,44,2,2,1,1,0
750,1131,69,3,0,1,0,0
751,1131,67,0,1,4,1,0
752,1131,29,3,0,3,0,0
753,1131,65,3,0,1,0,0
754,1131,43,0,1,5,1,0
755,1131,44,0,2,4,0,0
756,1131,89,3,1,5,1,0
757,1131,82,1,1,4,0,0
758,1131,26,3,2,1,1,0
759,1131,3,1,0,4,1,0
760,1131,64,0,0,1,0,0
1781,1131,8,3,1,0,0,0
1782,1131,7,0,0,4,1,0
1783,1131,46,0,0,3,1,0
1784,1131,44,3,0,1,0,0
1785,1131,86,3,2,2,0,0
1786,1131,51,0,0,4,1,0
1787,1131,64,1,0,1,0,0
1788,1131,19,3,0,3,0,0
1789,1131,36,0,0,4,1,0
1790,1131,31,3,1,0,0,0
1791,1131,10,1,2,4,0,0
1792,1131,53,0,1,1,1,0
1793,1131,30,2,0,5,0,0
1794,1131,78,2,1,0,1,0
1795,1131,60,0,0,0,0,0
1796,1131,19,3,1,3,0,0
1797,1131,51,1,2,5,0,0
1798,1131,68,3,2,1,1,0
1799,1131,73,0,0,3,0,0
1800,1131,78,3,1,1,0,0
581,1132,34,1,0,1,0,0
582,1132,75,2,2,5,1,0
583,1132,37,1,1,3,1,0
584,1132,27,2,1,1,1,0
585,1132,46,2,0,5,0,0
586,1132,80,3,1,1,1,0
587,1132,30,2,1,4,1,0
588,1132,90,3,0,3,1,0
589,1132,18,3,1,0,0,0
590,1132,32,2,0,3,1,0
591,1132,34,0,1,2,1,0
592,1132,88,2,1,2,0,0
593,1132,40,0,2,2,0,0
594,1132,5,2,0,1,1,0
595,1132,41,2,2,0,0,0
596,1132,73,2,2,0,1,0
597,1132,6,2,1,3,0,0
598,1132,32,1,0,0,1,0
599,1132,62,0,0,4,1,0
600,1132,6,0,1,5,1,0
1341,1132,53,2,0,0,0,0
1342,1132,80,0,1,5,1,0
1343,1132,44,1,0,4,0,0
1344,1132,19,3,2,3,0,0
1345,1132,89,3,0,3,0,0
1346,1132,58,2,2,2,0,0
1347,1132,59,1,0,2,0,0
1348,1132,36,0,0,3,0,0
1349,1132,82,0,0,1,1,0
1350,1132,29,0,1,1,1,0
1351,1132,14,2,1,5,0,0
1352,1132,21,3,2,2,1,0
1353,1132,46,0,0,3,1,0
1354,1132,25,2,1,1,0,0
1355,1132,86,0,0,4,0,0
1356,1132,10,2,0,2,0,0
1357,1132,1,1,1,1,0,0
1358,1132,60,1,2,5,0,0
1359,1132,63,3,0,0,0,0
1360,1132,62,0,1,5,1,0
21,1133,89,0,2,4,0,0
22,1133,85,2,1,3,1,0
23,1133,51,2,0,1,1,0
24,1133,77,0,0,2,1,0
25,1133,5,0,1,0,1,0
26,1133,31,0,2,5,1,0
27,1133,44,0,1,4,0,0
28,1133,36,3,2,2,0,0
29,1133,66,0,2,3,1,0
30,1133,48,3,0,1,1,0
31,1133,62,3,1,3,0,0
32,1133,2,1,0,2,1,0
33,1133,79,2,2,0,0,0
34,1133,78,3,2,0,1,0
35,1133,33,0,0,5,1,0
36,1133,63,3,1,5,0,0
37,1133,78,2,1,5,1,0
38,1133,21,1,0,5,1,0
39,1133,82,2,0,5,1,0
40,1133,2,1,0,3,0,0
1621,1133,45,2,0,1,0,0
1622,1133,60,0,1,3,1,0
1623,1133,50,1,1,5,1,0
1624,1133,7,3,2,1,0,0
1625,1133,87,3,2,2,1,0
1626,1133,57,2,1,1,1,0
1627,1133,26,0,1,5,1,0
1628,1133,50,3,1,0,1,0
1629,1133,86,0,0,2,0,0
1630,1133,39,0,2,1,1,0
1631,1133,59,3,0,5,1,0
1632,1133,64,3,0,2,0,0
1633,1133,36,1,1,5,0,0
1634,1133,7,3,1,3,1,0
1635,1133,3,3,2,3,0,0
1636,1133,41,0,2,0,1,0
1637,1133,80,3,2,0,0,0
1638,1133,71,2,1,4,1,0
1639,1133,4,1,0,3,0,0
1640,1133,18,0,2,4,0,0
1601,1134,10,2,0,1,0,0
1602,1134,32,0,1,4,0,0
1603,1134,89,2,0,4,1,0
1604,1134,71,2,2,5,0,0
1605,1134,1,2,1,5,0,0
1606,1134,1,3,1,2,1,0
1607,1134,77,2,0,1,0,0
1608,1134,4,1,0,1,1,0
1609,1134,31,0,2,0,0,0
1610,1134,40,1,2,2,0,0
1611,1134,29,0,1,2,1,0
1612,1134,14,0,0,3,0,0
1613,1134,36,2,1,1,0,0
1614,1134,82,0,0,0,0,0
1615,1134,76,1,1,1,0,0
1616,1134,53,1,1,0,1,0
1617,1134,61,2,0,5,1,0
1618,1134,49,0,2,2,1,0
1619,1134,25,1,2,3,1,0
1620,1134,36,3,2,5,0,0
1821,1134,28,3,0,4,1,0
1822,1134,59,3,0,0,0,0
1823,1134,65,3,2,1,0,0
1824,1134,83,1,2,2,1,0
1825,1134,44,0,2,1,1,0
1826,1134,68,2,1,2,0,0
1827,1134,71,1,1,0,0,0
1828,1134,85,0,2,0,0,0
1829,1134,62,1,0,1,1,0
1830,1134,25,3,1,4,0,0
1831,1134,35,1,1,0,1,0
1832,1134,79,2,2,4,1,0
1833,1134,21,1,2,5,1,0
1834,1134,54,3,1,3,0,0
1835,1134,7,1,1,2,1,0
1836,1134,82,3,2,2,1,0
1837,1134,50,3,2,4,1,0
1838,1134,1,1,0,3,1,0
1839,1134,17,0,2,2,0,0
1840,1134,30,0,2,5,0,0
1741,1135,58,0,1,4,1,0
1742,1135,63,1,1,1,1,0
1743,1135,35,0,1,1,0,0
1744,1135,24,2,0,3,1,0
1745,1135,89,1,0,0,1,0
1746,1135,48,0,1,0,1,0
1747,1135,79,3,1,4,0,0
1748,1135,89,3,0,2,1,0
1749,1135,5,2,0,1,1,0
1750,1135,52,0,0,5,1,0
1751,1135,47,1,2,2,1,0
1752,1135,70,0,0,5,1,0
1753,1135,42,2,1,5,1,0
1754,1135,16,2,2,4,0,0
1755,1135,53,3,0,5,1,0
1756,1135,44,0,1,0,0,0
1757,1135,12,3,1,3,0,0
1758,1135,74,2,1,2,0,0
1759,1135,48,0,2,5,0,0
1760,1135,42,2,2,4,1,0
1861,1135,68,3,2,4,1,0
1862,1135,89,3,2,4,0,0
1863,1135,57,1,1,4,0,0
1864,1135,29,1,0,2,1,0
1865,1135,33,3,0,1,1,0
1866,1135,43,2,1,3,1,0
1867,1135,80,1,0,2,0,0
1868,1135,10,2,0,3,1,0
1869,1135,57,1,1,4,1,0
1870,1135,40,0,2,5,1,0
1871,1135,5,2,1,0,0,0
1872,1135,48,0,0,5,0,0
1873,1135,74,2,2,2,1,0
1874,1135,64,0,0,5,0,0
1875,1135,11,1,2,5,1,0
1876,1135,0,0,1,2,0,0
1877,1135,63,0,2,4,0,0
1878,1135,75,3,0,3,1,0
1879,1135,70,2,1,5,0,0
1880,1135,56,3,0,0,1,0
201,1136,0,0,0,5,0,0
202,1136,77,2,1,4,0,0
203,1136,81,2,1,4,1,0
204,1136,58,0,1,1,1,0
205,1136,80,1,0,1,1,0
206,1136,14,2,0,2,0,0
207,1136,37,2,2,2,1,0
208,1136,26,2,2,2,1,0
209,1136,21,2,1,4,1,0
210,1136,88,0,0,2,1,0
211,1136,18,2,0,1,0,0
212,1136,34,1,0,5,0,0
213,1136,53,0,1,2,1,0
214,1136,48,2,1,5,0,0
215,1136,62,1,0,4,1,0
216,1136,65,0,1,2,1,0
217,1136,27,3,0,2,0,0
218,1136,57,3,2,1,1,0
219,1136,42,0,2,0,1,0
220,1136,35,1,1,3,1,0
421,1136,86,0,2,1,0,0
422,1136,54,3,1,3,1,0
423,1136,2,1,1,1,0,0
424,1136,63,3,2,0,0,0
425,1136,13,3,2,3,0,0
426,1136,28,3,0,2,0,0
427,1136,37,2,2,0,1,0
428,1136,72,3,0,3,1,0
429,1136,89,0,0,3,0,0
430,1136,26,2,0,4,1,0
431,1136,50,3,1,4,1,0
432,1136,4,3,2,0,0,0
433,1136,43,2,2,3,0,0
434,1136,25,1,2,5,1,0
435,1136,40,1,0,4,0,0
436,1136,90,3,1,0,1,0
437,1136,3,0,0,3,1,0
438,1136,47,1,0,2,1,0
439,1136,46,0,0,4,1,0
440,1136,9,2,1,3,0,0
1561,1137,68,2,2,5,1,0
1562,1137,74,1,2,1,0,0
1563,1137,88,2,1,5,0,0
1564,1137,84,1,1,1,0,0
1565,1137,63,3,2,0,1,0
1566,1137,29,1,0,4,0,0
1567,1137,2,1,1,4,1,0
1568,1137,65,2,2,5,0,0
1569,1137,69,0,0,3,0,0
1570,1137,89,3,1,1,1,0
1571,1137,48,1,2,5,1,0
1572,1137,71,1,2,4,0,0
1573,1137,39,2,1,4,1,0
1574,1137,20,3,0,1,1,0
1575,1137,71,3,1,0,0,0
1576,1137,21,3,2,4,0,0
1577,1137,49,2,0,1,0,0
1578,1137,56,2,1,5,0,0
1579,1137,47,2,0,4,0,0
1580,1137,45,3,0,0,1,0
1661,1137,48,2,2,3,1,0
1662,1137,16,1,1,5,0,0
1663,1137,81,2,0,1,0,0
1664,1137,0,0,0,1,0,0
1665,1137,29,0,2,1,0,0
1666,1137,52,0,2,1,1,0
1667,1137,56,2,2,1,0,0
1668,1137,85,2,2,4,0,0
1669,1137,79,1,1,5,1,0
1670,1137,7,2,1,1,1,0
1671,1137,78,2,0,1,1,0
1672,1137,6,3,2,3,0,0
1673,1137,26,1,2,2,0,0
1674,1137,35,1,2,3,1,0
1675,1137,27,0,2,4,1,0
1676,1137,48,0,1,4,1,0
1677,1137,27,3,0,1,1,0
1678,1137,67,3,2,3,1,0
1679,1137,75,0,1,4,1,0
1680,1137,33,2,0,5,1,0
181,1138,26,3,1,0,1,0
182,1138,51,0,2,0,0,0
183,1138,20,2,2,3,1,0
184,1138,66,2,1,2,1,0
185,1138,66,3,2,0,1,0
186,1138,58,3,1,1,1,0
187,1138,41,2,0,4,1,0
188,1138,19,0,0,3,1,0
189,1138,50,2,2,5,0,0
190,1138,88,0,2,5,1,0
191,1138,27,3,1,1,0,0
192,1138,53,1,0,2,1,0
193,1138,83,2,2,5,0,0
194,1138,79,1,0,4,0,0
195,1138,66,0,1,4,0,0
196,1138,41,1,1,1,0,0
197,1138,69,2,0,5,0,0
198,1138,57,0,0,4,1,0
199,1138,64,1,0,0,0,0
200,1138,25,1,0,3,0,0
1321,1138,62,0,2,1,0,0
1322,1138,88,1,0,1,0,0
1323,1138,19,2,2,2,0,0
1324,1138,53,2,0,0,1,0
1325,1138,4,2,0,3,1,0
1326,1138,31,3,1,3,0,0
1327,1138,44,2,1,3,0,0
1328,1138,26,0,1,3,1,0
1329,1138,42,0,0,3,1,0
1330,1138,16,3,2,3,0,0
1331,1138,61,0,0,4,0,0
1332,1138,68,1,1,1,0,0
1333,1138,25,2,0,5,0,0
1334,1138,14,0,1,0,1,0
1335,1138,13,3,1,3,0,0
1336,1138,24,0,0,5,0,0
1337,1138,25,3,2,1,0,0
1338,1138,40,1,2,0,1,0
1339,1138,75,1,2,2,0,0
1340,1138,82,1,0,1,1,0
241,1139,63,2,2,4,1,0
242,1139,3,3,0,0,0,0
243,1139,9,2,2,3,1,0
244,1139,11,0,1,2,0,0
245,1139,87,0,0,0,1,0
246,1139,76,2,1,1,1,0
247,1139,69,0,0,1,0,0
248,1139,63,0,2,4,1,0
249,1139,52,0,2,1,0,0
250,1139,33,0,1,4,1,0
251,1139,62,1,2,1,1,0
252,1139,81,3,1,1,0,0
253,1139,26,2,1,4,1,0
254,1139,66,3,2,0,1,0
255,1139,6,1,0,1,1,0
256,1139,79,0,1,5,0,0
257,1139,30,0,2,2,1,0
258,1139,34,0,0,3,0,0
259,1139,56,0,1,0,0,0
260,1139,80,3,1,0,1,0
821,1139,5,1,1,0,1,0
822,1139,41,0,0,3,1,0
823,1139,22,0,0,3,0,0
824,1139,73,3,2,4,0,0
825,1139,48,1,0,4,0,0
826,1139,48,3,2,0,0,0
827,1139,88,0,1,4,0,0
828,1139,0,3,1,1,1,0
829,1139,85,2,0,5,0,0
830,1139,21,3,0,1,1,0
831,1139,86,1,1,1,1,0
832,1139,72,3,2,1,1,0
833,1139,48,1,1,0,1,0
834,1139,46,1,2,4,0,0
835,1139,70,3,0,4,0,0
836,1139,11,1,0,2,0,0
837,1139,24,2,0,0,1,0
838,1139,77,2,2,0,0,0
839,1139,18,2,2,1,1,0
840,1139,3,3,0,2,0,0
921,1140,30,1,1,5,0,0
922,1140,18,1,1,3,0,0
923,1140,5,1,0,3,1,0
924,1140,49,2,1,0,0,0
925,1140,79,0,2,1,1,0
926,1140,81,2,2,0,1,0
927,1140,79,2,1,4,0,0
928,1140,55,0,2,3,1,0
929,1140,68,0,1,3,0,0
930,1140,62,0,1,2,1,0
931,1140,61,0,2,3,1,0
932,1140,34,2,1,4,0,0
933,1140,12,1,2,0,0,0
934,1140,43,3,1,2,0,0
935,1140,25,2,2,4,1,0
936,1140,0,3,2,0,0,0
937,1140,90,2,2,0,0,0
938,1140,56,2,1,0,1,0
939,1140,70,0,1,0,1,0
940,1140,51,1,1,0,1,0
961,1140,25,2,0,4,0,0
962,1140,36,3,2,1,1,0
963,1140,29,1,0,5,1,0
964,1140,26,3,1,5,0,0
965,1140,21,1,1,1,0,0
966,1140,87,2,1,5,1,0
967,1140,39,2,2,0,1,0
968,1140,31,0,2,5,1,0
969,1140,5,1,1,0,1,0
970,1140,83,1,0,4,0,0
971,1140,44,3,2,4,0,0
972,1140,73,1,1,1,1,0
973,1140,64,0,0,5,1,0
974,1140,50,3,0,3,0,0
975,1140,22,0,1,2,0,0
976,1140,63,0,0,2,1,0
977,1140,68,1,1,5,0,0
978,1140,56,1,2,1,0,0
979,1140,34,2,1,1,1,0
980,1140,60,3,1,2,1,0
181,1141,59,2,1,3,0,0
182,1141,47,2,1,1,0,0
183,1141,59,0,0,2,0,0
184,1141,2,2,2,3,0,0
185,1141,68,2,0,1,0,0
186,1141,72,0,2,2,0,0
187,1141,88,0,0,4,0,0
188,1141,62,2,0,3,0,0
189,1141,47,1,0,5,1,0
190,1141,33,1,0,0,1,0
191,1141,69,3,2,0,0,0
192,1141,76,2,0,5,1,0
193,1141,30,3,0,0,1,0
194,1141,90,0,2,5,0,0
195,1141,58,0,1,4,0,0
196,1141,56,1,1,5,1,0
197,1141,43,3,0,1,1,0
198,1141,71,0,1,0,1,0
199,1141,88,0,0,3,1,0
200,1141,51,2,2,0,0,0
1781,1141,84,3,2,1,0,0
1782,1141,11,3,0,4,1,0
1783,1141,87,2,2,4,1,0
1784,1141,79,2,1,5,1,0
1785,1141,3,0,0,3,0,0
1786,1141,87,2,1,2,0,0
1787,1141,6,1,1,4,0,0
1788,1141,72,2,0,3,1,0
1789,1141,40,3,1,5,1,0
1790,1141,34,1,0,2,1,0
1791,1141,38,1,2,4,1,0
1792,1141,84,1,1,4,0,0
1793,1141,39,3,0,0,1,0
1794,1141,72,1,0,0,1,0
1795,1141,37,3,0,2,1,0
1796,1141,41,3,1,0,1,0
1797,1141,77,2,0,2,0,0
1798,1141,77,1,0,2,0,0
1799,1141,88,0,1,1,0,0
1800,1141,37,0,0,3,1,0
741,1142,38,1,2,2,0,0
742,1142,52,2,0,0,1,0
743,1142,76,0,0,5,0,0
744,1142,51,2,1,1,1,0
745,1142,76,2,1,4,0,0
746,1142,45,3,0,5,0,0
747,1142,69,0,0,5,1,0
748,1142,67,0,0,3,1,0
749,1142,34,3,0,1,0,0
750,1142,54,1,2,4,0,0
751,1142,36,0,2,4,1,0
752,1142,41,2,2,1,1,0
753,1142,52,3,0,3,0,0
754,1142,30,2,2,2,0,0
755,1142,5,2,1,5,1,0
756,1142,13,1,2,5,0,0
757,1142,45,1,0,4,0,0
758,1142,34,3,2,0,1,0
759,1142,8,3,0,5,0,0
760,1142,27,1,1,5,0,0
1661,1142,41,0,1,3,1,0
1662,1142,10,0,2,3,0,0
1663,1142,5,0,2,1,0,0
1664,1142,81,0,0,2,1,0
1665,1142,22,3,2,2,0,0
1666,1142,32,2,2,5,0,0
1667,1142,48,0,0,1,1,0
